city;year;people;air_general_level;net_salary;Avg_Age;ILM;birth;crimes;criminals;death;pens;preschool_child;length_of_roads;energy_consumption;Migration_Net;Housing_Stock;wage;workers;poverty level;housing price
Корсаков;2022;32100.0;2;0;39.18;0;0.0;0;0;0.0;0.0;0.0;553.8;160.8;;29.94;0.0;0.0;6.3;104897.87
Коряжма;2022;34500.0;1;0;41.27;0;0.0;0;0;0.0;0.0;0.0;250.3;174.2;;29.25;0.0;0.0;10.0;91024.75
Кострома;2022;0.0;1;43715;41.7;0;0.0;0;0;0.0;0.0;0.0;216.3;187.0;544.0;30.89;0.0;0.0;9.5;66486.2
Краснодар;2022;974319.0;3;50786;40.62;0;0.0;0;0;0.0;0.0;0.0;516.6;192.0;15932.0;33.21;0.0;0.0;9.2;125764.95
Краснокаменск;2022;50400.0;1;0;36.75;0;0.0;0;0;0.0;0.0;0.0;396.8;204.6;;23.87;0.0;0.0;15.8;
Красноперекопск;2022;24800.0;3;0;41.57;0;0.0;0;0;0.0;0.0;0.0;227.6;169.7;;19.87;0.0;0.0;14.2;117281.08
Краснотурьинск;2022;57200.0;3;0;40.07;0;0.0;0;0;0.0;0.0;0.0;554.2;166.2;;27.58;0.0;0.0;8.1;102817.17
Красноярск;2022;1187771.0;4;59801;38.98;0;0.0;0;0;0.0;0.0;0.0;424.5;186.3;5551.0;26.1;0.0;0.0;14.0;85161.48
Кстово;2022;0.0;1;0;;0;0.0;0;0;0.0;0.0;0.0;436.1;200.0;;;0.0;0.0;7.5;105651.48
Кувандык;2022;22900.0;2;0;39.92;0;0.0;0;0;0.0;0.0;0.0;353.2;192.6;;30.5;0.0;0.0;11.6;62306.34
Култук;2022;3600.0;1;0;38.05;0;0.0;0;0;0.0;0.0;0.0;174.4;163.6;;23.25;0.0;0.0;13.9;96437.94
Курган;2022;0.0;3;38276;41.69;0;0.0;0;0;0.0;0.0;0.0;586.2;196.7;-2146.0;28.19;0.0;0.0;15.5;58521.22
Курск;2022;449063.0;4;37445;42.3;0;0.0;0;0;0.0;0.0;0.0;181.6;174.6;-1897.0;30.42;0.0;0.0;7.7;
Кызыл;2022;0.0;4;48728;30.17;0;0.0;0;0;0.0;0.0;0.0;233.8;206.5;974.0;16.26;0.0;0.0;25.9;109213.1
Лесосибирск;2022;57800.0;4;0;38.98;0;0.0;0;0;0.0;0.0;0.0;538.4;206.0;;26.1;0.0;0.0;14.0;85161.48
Липецк;2022;503216.0;3;47260;42.35;0;0.0;0;0;0.0;0.0;0.0;550.2;170.4;-1956.0;33.29;0.0;0.0;7.0;82513.18
Листвянка;2022;2000.0;1;0;38.05;0;0.0;0;0;0.0;0.0;0.0;417.1;205.6;;27.38;0.0;0.0;13.9;96437.94
Луга;2022;34300.0;1;0;41.94;0;0.0;0;0;0.0;0.0;0.0;599.5;210.9;;29.48;0.0;0.0;7.0;161702.34
Магадан;2022;0.0;3;109869;39.51;0;0.0;0;0;0.0;0.0;0.0;236.4;175.0;-663.0;29.44;0.0;0.0;6.7;147689.67
Магнитогорск;2022;413279.0;4;49310;40.2;0;0.0;0;0;0.0;0.0;0.0;263.3;195.9;657.0;27.9;0.0;0.0;10.6;69969.16
Мариинск;2022;0.0;-9;0;;0;0.0;0;0;0.0;0.0;0.0;237.2;182.5;;;0.0;0.0;10.8;100260.01
Махачкала;2022;603614.0;4;35007;33.96;0;0.0;0;0;0.0;0.0;0.0;418.2;228.4;-3146.0;22.76;0.0;0.0;12.7;56147.98
Мегет;2022;8600.0;1;0;38.05;0;0.0;0;0;0.0;0.0;0.0;170.0;201.7;;23.25;0.0;0.0;13.9;96437.94
Медногорск;2022;23500.0;3;0;39.92;0;0.0;0;0;0.0;0.0;0.0;225.3;176.1;;30.5;0.0;0.0;11.6;62306.34
Миллерово;2022;0.0;3;0;;0;0.0;0;0;0.0;0.0;0.0;212.2;166.0;;;0.0;0.0;10.2;80114.9
Минеральные Воды;2022;73500.0;1;0;39.96;0;0.0;0;0;0.0;0.0;0.0;357.7;174.6;;27.13;0.0;0.0;11.2;85338.91
Минусинск;2022;69400.0;4;0;38.98;0;0.0;0;0;0.0;0.0;0.0;460.9;198.0;;26.1;0.0;0.0;14.0;85161.48
Мирный;2022;34300.0;1;0;41.27;0;0.0;0;0;0.0;0.0;0.0;342.1;189.4;;29.25;0.0;0.0;10.0;91024.75
Мончегорск;2022;40100.0;3;0;39.37;0;0.0;0;0;0.0;0.0;0.0;201.8;160.3;;28.89;0.0;0.0;7.0;
Москва;2022;13010112.0;3;128300;42.98;0;0.0;0;0;0.0;0.0;0.0;456.1;159.2;92578.0;21.83;0.0;0.0;4.8;216748.96
Мулловка;2022;0.0;3;0;;0;0.0;0;0;0.0;0.0;0.0;234.6;172.4;;;0.0;0.0;12.4;75712.85
Мурманск;2022;267422.0;3;82081;39.37;0;0.0;0;0;0.0;0.0;0.0;368.6;207.4;-810.0;28.89;0.0;0.0;7.0;
Мытищи;2022;0.0;2;69564;40.25;0;0.0;0;0;0.0;0.0;0.0;523.5;208.5;5859.0;39.78;0.0;0.0;6.0;167334.69
Набережные Челны;2022;528366.0;3;44203;39.8;0;0.0;0;0;0.0;0.0;0.0;494.5;218.6;-1311.0;26.72;0.0;0.0;5.0;121585.93
Надвоицы;2022;6700.0;1;0;41.34;0;0.0;0;0;0.0;0.0;0.0;203.4;173.0;;32.9;0.0;0.0;11.1;97736.99
Назарово;2022;48000.0;3;0;38.98;0;0.0;0;0;0.0;0.0;0.0;370.4;198.8;;26.1;0.0;0.0;14.0;85161.48
Нариманов;2022;10700.0;-9;0;39.51;0;0.0;0;0;0.0;0.0;0.0;272.8;200.6;;28.13;0.0;0.0;12.5;79709.07
Находка;2022;0.0;-9;58870;40.34;0;0.0;0;0;0.0;0.0;0.0;174.8;164.6;-2178.0;25.14;0.0;0.0;10.3;140333.68
Невинномысск;2022;0.0;2;42644;39.96;0;0.0;0;0;0.0;0.0;0.0;248.6;196.7;-480.0;27.13;0.0;0.0;11.2;85338.91
Нерюнгри;2022;55500.0;3;0;35.29;0;0.0;0;0;0.0;0.0;0.0;220.6;191.1;;23.84;0.0;0.0;15.2;133851.29
Нефтеюганск;2022;129500.0;3;87782;36.17;0;0.0;0;0;0.0;0.0;0.0;338.3;212.9;-48.0;21.51;0.0;0.0;6.9;98934.86
Нижневартовск;2022;283256.0;4;74650;36.17;0;0.0;0;0;0.0;0.0;0.0;520.8;158.4;2666.0;21.51;0.0;0.0;6.9;98934.86
Нижнекамск;2022;0.0;2;47938;39.8;0;0.0;0;0;0.0;0.0;0.0;551.6;199.4;-208.0;26.72;0.0;0.0;5.0;121585.93
Нижний Новгород;2022;1213473.0;2;53837;41.8;0;0.0;0;0;0.0;0.0;0.0;363.8;180.7;-2577.0;27.23;0.0;0.0;7.5;105651.48
Нижний Тагил;2022;338970.0;4;41083;40.07;0;0.0;0;0;0.0;0.0;0.0;331.3;197.5;-1400.0;27.58;0.0;0.0;8.1;102817.17
Никель;2022;10400.0;3;0;39.37;0;0.0;0;0;0.0;0.0;0.0;326.0;188.2;;28.89;0.0;0.0;7.0;
Николаевск-На-Амуре;2022;18800.0;1;0;38.92;0;0.0;0;0;0.0;0.0;0.0;346.3;176.8;;25.15;0.0;0.0;9.8;97110.82
Новоалександровск;2022;12000.0;2;0;39.96;0;0.0;0;0;0.0;0.0;0.0;402.8;176.1;;27.13;0.0;0.0;11.2;85338.91
Новодвинск;2022;37200.0;2;0;41.27;0;0.0;0;0;0.0;0.0;0.0;220.8;170.5;;29.25;0.0;0.0;10.0;91024.75
Новокузнецк;2022;539863.0;4;50905;40.32;0;0.0;0;0;0.0;0.0;0.0;414.3;174.6;846.0;26.34;0.0;0.0;10.8;100260.01
Новокуйбышевск;2022;103500.0;3;43175;41.52;0;0.0;0;0;0.0;0.0;0.0;573.8;166.8;-60.0;28.36;0.0;0.0;10.6;89694.22
Новомосковск;2022;124000.0;3;41742;43.75;0;0.0;0;0;0.0;0.0;0.0;245.7;192.3;220.0;31.15;0.0;0.0;9.1;83819.19
Новороссийск;2022;0.0;3;51571;40.62;0;0.0;0;0;0.0;0.0;0.0;505.0;163.6;324.0;33.21;0.0;0.0;9.2;125764.95
Новосибирск;2022;1620162.0;3;53799;39.92;0;0.0;0;0;0.0;0.0;0.0;577.6;205.8;3888.0;28.06;0.0;0.0;10.2;102688.67
Новоспасское;2022;0.0;3;0;;0;0.0;0;0;0.0;0.0;0.0;487.1;171.1;;;0.0;0.0;12.4;75712.85
Новотроицк;2022;90500.0;3;0;39.92;0;0.0;0;0;0.0;0.0;0.0;152.3;170.2;;30.5;0.0;0.0;11.6;62306.34
Новоульяновск;2022;13000.0;4;0;42.55;0;0.0;0;0;0.0;0.0;0.0;162.3;169.7;;30.27;0.0;0.0;12.4;75712.85
Новочебоксарск;2022;0.0;4;34694;39.92;0;0.0;0;0;0.0;0.0;0.0;298.7;176.2;396.0;27.12;0.0;0.0;13.9;79567.48
Новочеркасск;2022;0.0;4;39884;41.51;0;0.0;0;0;0.0;0.0;0.0;410.4;169.2;-1749.0;28.57;0.0;0.0;10.2;80114.9
Новошахтинск;2022;0.0;3;26122;;0;0.0;0;0;0.0;0.0;0.0;189.8;211.5;-429.0;;0.0;0.0;10.2;80114.9
Норильск;2022;0.0;4;104152;38.98;0;0.0;0;0;0.0;0.0;0.0;368.4;211.2;-1157.0;26.1;0.0;0.0;14.0;85161.48
Оленегорск;2022;20500.0;1;0;39.37;0;0.0;0;0;0.0;0.0;0.0;478.5;211.6;;28.89;0.0;0.0;7.0;
Омск;2022;1139897.0;3;46920;40.06;0;0.0;0;0;0.0;0.0;0.0;458.3;200.1;-5704.0;27.12;0.0;0.0;11.1;84356.76
Орел;2022;0.0;2;36390;42.72;0;0.0;0;0;0.0;0.0;0.0;237.1;206.7;-2348.0;31.79;0.0;0.0;10.9;63020.1
Оренбург;2022;572308.0;2;47461;39.92;0;0.0;0;0;0.0;0.0;0.0;490.1;215.6;-2051.0;30.5;0.0;0.0;11.6;62306.34
Орск;2022;0.0;3;37046;39.92;0;0.0;0;0;0.0;0.0;0.0;569.4;163.4;742.0;30.5;0.0;0.0;11.6;62306.34
Отрадный;2022;45700.0;2;0;41.52;0;0.0;0;0;0.0;0.0;0.0;543.8;177.1;;28.36;0.0;0.0;10.6;89694.22
Оха;2022;20200.0;1;0;39.18;0;0.0;0;0;0.0;0.0;0.0;535.7;163.4;;29.94;0.0;0.0;6.3;104897.87
Певек;2022;3800.0;-9;0;36.18;0;0.0;0;0;0.0;0.0;0.0;409.5;206.6;;26.94;0.0;0.0;5.2;193817
Пенза;2022;509513.0;4;39391;43.22;0;0.0;0;0;0.0;0.0;0.0;406.8;227.1;-3101.0;32.38;0.0;0.0;10.7;75201.58
Первоуральск;2022;0.0;2;41508;40.07;0;0.0;0;0;0.0;0.0;0.0;360.9;182.6;-349.0;27.58;0.0;0.0;8.1;102817.17
Переславль-Залесский;2022;0.0;1;0;42.05;0;0.0;0;0;0.0;0.0;0.0;426.7;159.5;;28.26;0.0;0.0;8.1;82742.48
Пермь;2022;1062901.0;3;50644;39.63;0;0.0;0;0;0.0;0.0;0.0;597.2;198.3;-1806.0;27.2;0.0;0.0;10.6;100629.48
Петровск-Забайкальский;2022;16200.0;3;0;36.75;0;0.0;0;0;0.0;0.0;0.0;415.1;206.7;;23.87;0.0;0.0;15.8;
Петрозаводск;2022;0.0;1;54859;41.34;0;0.0;0;0;0.0;0.0;0.0;196.3;161.7;1954.0;32.9;0.0;0.0;11.1;97736.99
Петропавловск-Камчатский;2022;0.0;1;100089;38.68;0;0.0;0;0;0.0;0.0;0.0;298.2;169.9;-2515.0;27.83;0.0;0.0;10.9;128255.3
Подольск;2022;0.0;2;60462;40.25;0;0.0;0;0;0.0;0.0;0.0;519.8;208.5;-1214.0;39.78;0.0;0.0;6.0;167334.69
Поронайск;2022;14700.0;1;0;39.18;0;0.0;0;0;0.0;0.0;0.0;240.6;171.2;;29.94;0.0;0.0;6.3;104897.87
Похвистнево;2022;27000.0;1;0;41.52;0;0.0;0;0;0.0;0.0;0.0;572.6;174.2;;28.36;0.0;0.0;10.6;89694.22
Приволжск;2022;14700.0;1;0;42.53;0;0.0;0;0;0.0;0.0;0.0;347.0;192.1;;29.2;0.0;0.0;10.2;69797.69
Приокско-Террасный Биосферный Заповедник;2022;0.0;-9;0;40.25;0;0.0;0;0;0.0;0.0;0.0;218.1;178.4;;8.38;0.0;0.0;6.0;167334.69
Прокопьевск;2022;0.0;2;44026;40.32;0;0.0;0;0;0.0;0.0;0.0;168.6;200.9;-396.0;26.34;0.0;0.0;10.8;100260.01
Псков;2022;0.0;1;38763;42.53;0;0.0;0;0;0.0;0.0;0.0;507.8;209.8;-2170.0;31.57;0.0;0.0;13.1;61259.65
Пятигорск;2022;0.0;1;36887;39.96;0;0.0;0;0;0.0;0.0;0.0;227.1;207.0;-1162.0;27.13;0.0;0.0;11.2;85338.91
Радужный;2022;42200.0;3;0;36.17;0;0.0;0;0;0.0;0.0;0.0;590.6;199.6;;21.51;0.0;0.0;6.9;98934.86
Ростов-На-Дону;2022;1142568.0;3;50916;41.51;0;0.0;0;0;0.0;0.0;0.0;510.6;199.9;-1145.0;28.57;0.0;0.0;10.2;80114.9
Рыбинск;2022;0.0;2;40150;42.05;0;0.0;0;0;0.0;0.0;0.0;548.2;184.4;-680.0;28.26;0.0;0.0;8.1;82742.48
Рязань;2022;529401.0;3;45313;43.17;0;0.0;0;0;0.0;0.0;0.0;497.4;227.7;-195.0;32.6;0.0;0.0;10.9;81303.99
Салават;2022;0.0;2;46937;39.44;0;0.0;0;0;0.0;0.0;0.0;479.5;199.9;-324.0;25.84;0.0;0.0;10.0;100241.73
Салехард;2022;0.0;1;115500;34.78;0;0.0;0;0;0.0;0.0;0.0;372.1;185.5;233.0;22.94;0.0;0.0;4.0;126253.78
Сальск;2022;0.0;2;0;;0;0.0;0;0;0.0;0.0;0.0;257.7;195.9;;;0.0;0.0;10.2;80114.9
Самара;2022;1144759.0;3;49361;41.52;0;0.0;0;0;0.0;0.0;0.0;310.7;193.5;-553.0;28.36;0.0;0.0;10.6;89694.22
Санкт-Петербург;2022;5601911.0;2;91483;41.94;0;0.0;0;0;0.0;0.0;0.0;454.5;165.9;6571.0;27.28;0.0;0.0;4.6;202998.34
Саранск;2022;0.0;3;35625;42.89;0;0.0;0;0;0.0;0.0;0.0;473.3;172.9;-1898.0;28.4;0.0;0.0;14.1;58425.74
Саратов;2022;818383.0;3;42275;42.1;0;0.0;0;0;0.0;0.0;0.0;426.1;180.5;-951.0;30.04;0.0;0.0;12.9;72713.06
Саяногорск;2022;0.0;2;0;38.68;0;0.0;0;0;0.0;0.0;0.0;412.0;169.0;;29.05;0.0;0.0;16.9;86197.88
Саянск;2022;0.0;3;0;38.05;0;0.0;0;0;0.0;0.0;0.0;424.0;192.4;;27.38;0.0;0.0;13.9;96437.94
Светогорск;2022;14500.0;1;0;41.94;0;0.0;0;0;0.0;0.0;0.0;290.0;159.6;;29.48;0.0;0.0;7.0;161702.34
Свирск;2022;12400.0;4;0;38.05;0;0.0;0;0;0.0;0.0;0.0;489.5;173.5;;27.38;0.0;0.0;13.9;96437.94
Севастополь;2022;522057.0;2;56621;40.58;0;0.0;0;0;0.0;0.0;0.0;410.9;192.4;13088.0;22.53;0.0;0.0;9.3;105029.86
Северодвинск;2022;0.0;3;68081;41.27;0;0.0;0;0;0.0;0.0;0.0;231.1;213.3;154.0;29.25;0.0;0.0;10.0;91024.75
Сеитовка;2022;1020.0;-9;0;39.51;0;0.0;0;0;0.0;0.0;0.0;199.4;160.2;;23.11;0.0;0.0;12.5;79709.07
Селенгинск;2022;13400.0;4;0;36.34;0;0.0;0;0;0.0;0.0;0.0;165.9;206.0;;22.65;0.0;0.0;17.7;85011.07
Сенгилей;2022;0.0;3;0;;0;0.0;0;0;0.0;0.0;0.0;592.5;205.8;;;0.0;0.0;12.4;75712.85
Серпухов;2022;0.0;4;54374;40.25;0;0.0;0;0;0.0;0.0;0.0;486.9;207.6;910.0;39.78;0.0;0.0;6.0;167334.69
Симферополь;2022;0.0;2;49016;41.57;0;0.0;0;0;0.0;0.0;0.0;441.9;183.6;-742.0;19.87;0.0;0.0;14.2;117281.08
Слюдянка;2022;16900.0;1;0;38.05;0;0.0;0;0;0.0;0.0;0.0;307.8;193.5;;27.38;0.0;0.0;13.9;96437.94
Смоленск;2022;0.0;2;38776;42.74;0;0.0;0;0;0.0;0.0;0.0;150.8;176.9;-2385.0;30.73;0.0;0.0;12.3;70324.71
Соликамск;2022;92500.0;3;0;39.63;0;0.0;0;0;0.0;0.0;0.0;332.8;165.7;;27.2;0.0;0.0;10.6;100629.48
Сосногорск;2022;24600.0;-9;0;39.5;0;0.0;0;0;0.0;0.0;0.0;481.5;197.4;;30.9;0.0;0.0;11.7;
Сочи;2022;517587.0;1;46515;40.62;0;0.0;0;0;0.0;0.0;0.0;287.7;158.3;-1094.0;33.21;0.0;0.0;9.2;125764.95
Ставрополь;2022;454488.0;2;41065;39.96;0;0.0;0;0;0.0;0.0;0.0;414.7;206.1;2109.0;27.13;0.0;0.0;11.2;85338.91
Старая Русса;2022;28900.0;1;0;42.28;0;0.0;0;0;0.0;0.0;0.0;325.1;198.4;;30.27;0.0;0.0;11.6;59574.1
Старый Оскол;2022;0.0;3;45180;41.96;0;0.0;0;0;0.0;0.0;0.0;585.3;199.9;-1490.0;32.47;0.0;0.0;6.0;77660.24
Стерлитамак;2022;282000.0;2;41549;39.44;0;0.0;0;0;0.0;0.0;0.0;540.7;196.5;1233.0;25.84;0.0;0.0;10.0;100241.73
Сургут;2022;387235.0;3;85194;36.17;0;0.0;0;0;0.0;0.0;0.0;437.9;208.4;5206.0;21.51;0.0;0.0;6.9;98934.86
Сызрань;2022;169000.0;2;36667;41.52;0;0.0;0;0;0.0;0.0;0.0;179.0;213.5;-377.0;28.36;0.0;0.0;10.6;89694.22
Сыктывкар;2022;0.0;1;54838;39.5;0;0.0;0;0;0.0;0.0;0.0;274.2;174.4;104.0;30.9;0.0;0.0;11.7;
Таганрог;2022;0.0;3;38804;41.51;0;0.0;0;0;0.0;0.0;0.0;274.4;205.7;628.0;28.57;0.0;0.0;10.2;80114.9
Тамбов;2022;0.0;1;35311;43.89;0;0.0;0;0;0.0;0.0;0.0;561.8;176.0;-1012.0;32.82;0.0;0.0;10.3;70451.41
Тверь;2022;0.0;2;47441;42.6;0;0.0;0;0;0.0;0.0;0.0;548.0;199.1;487.0;30.89;0.0;0.0;9.3;
Тихвин;2022;56600.0;-9;0;41.94;0;0.0;0;0;0.0;0.0;0.0;150.0;189.9;;29.48;0.0;0.0;7.0;161702.34
Тобольск;2022;99600.0;1;84517;37.8;0;0.0;0;0;0.0;0.0;0.0;187.4;191.8;;31.43;0.0;0.0;10.3;102294.4
Тольятти;2022;685619.0;3;44246;41.52;0;0.0;0;0;0.0;0.0;0.0;502.9;227.3;-3281.0;28.36;0.0;0.0;10.6;89694.22
Томск;2022;570776.0;4;54794;39.05;0;0.0;0;0;0.0;0.0;0.0;420.6;215.6;-5719.0;26.02;0.0;0.0;11.6;107879.48
Туймазы;2022;69200.0;2;0;39.44;0;0.0;0;0;0.0;0.0;0.0;396.1;191.4;;25.84;0.0;0.0;10.0;100241.73
Тула;2022;467967.0;4;50521;43.75;0;0.0;0;0;0.0;0.0;0.0;301.5;158.5;-627.0;31.15;0.0;0.0;9.1;83819.19
Тулун;2022;40800.0;4;0;38.05;0;0.0;0;0;0.0;0.0;0.0;152.0;210.3;;27.38;0.0;0.0;13.9;96437.94
Тында;2022;32800.0;3;0;38.68;0;0.0;0;0;0.0;0.0;0.0;493.2;196.7;;27.8;0.0;0.0;11.9;127935.17
Тюмень;2022;828575.0;2;67962;37.8;0;0.0;0;0;0.0;0.0;0.0;498.2;234.0;3181.0;31.43;0.0;0.0;10.3;102294.4
Улан-Удэ;2022;0.0;4;46611;36.34;0;0.0;0;0;0.0;0.0;0.0;424.7;191.7;-1642.0;22.65;0.0;0.0;17.7;85011.07
Ульяновск;2022;622868.0;3;39893;42.55;0;0.0;0;0;0.0;0.0;0.0;458.1;222.5;114.0;30.27;0.0;0.0;12.4;75712.85
Усолье-Сибирское;2022;77000.0;4;0;38.05;0;0.0;0;0;0.0;0.0;0.0;403.1;210.0;;27.38;0.0;0.0;13.9;96437.94
Уссурийск;2022;175000.0;1;49295;40.34;0;0.0;0;0;0.0;0.0;0.0;374.2;194.9;0.0;25.14;0.0;0.0;10.3;140333.68
Усть-Илимск;2022;80000.0;1;0;38.05;0;0.0;0;0;0.0;0.0;0.0;551.6;212.9;;27.38;0.0;0.0;13.9;96437.94
Усть-Нера;2022;4600.0;-9;0;35.29;0;0.0;0;0;0.0;0.0;0.0;313.2;208.2;;23.84;0.0;0.0;15.2;133851.29
Уфа;2022;1125933.0;3;56678;39.44;0;0.0;0;0;0.0;0.0;0.0;185.2;181.1;7111.0;25.84;0.0;0.0;10.0;100241.73
Ухта;2022;95500.0;1;69236;39.5;0;0.0;0;0;0.0;0.0;0.0;416.6;160.2;;30.9;0.0;0.0;11.7;
Хабаровск;2022;613480.0;3;68373;38.92;0;0.0;0;0;0.0;0.0;0.0;435.5;210.9;-349.0;25.15;0.0;0.0;9.8;97110.82
Ханты-Мансийск;2022;103000.0;2;84554;36.17;0;0.0;0;0;0.0;0.0;0.0;240.3;206.5;373.0;21.51;0.0;0.0;6.9;98934.86
Цимлянск;2022;13800.0;1;0;41.51;0;0.0;0;0;0.0;0.0;0.0;193.1;192.4;;28.57;0.0;0.0;10.2;80114.9
Чапаевск;2022;70800.0;3;0;41.52;0;0.0;0;0;0.0;0.0;0.0;387.4;180.2;;28.36;0.0;0.0;10.6;89694.22
Чебоксары;2022;0.0;3;39263;39.92;0;0.0;0;0;0.0;0.0;0.0;221.4;181.1;-2390.0;27.12;0.0;0.0;13.9;79567.48
Чегдомын;2022;11600.0;4;0;38.92;0;0.0;0;0;0.0;0.0;0.0;461.5;211.7;;25.15;0.0;0.0;9.8;97110.82
Челябинск;2022;1187960.0;4;47455;40.2;0;0.0;0;0;0.0;0.0;0.0;311.6;205.6;-1826.0;27.9;0.0;0.0;10.6;69969.16
Черемхово;2022;50000.0;4;0;38.05;0;0.0;0;0;0.0;0.0;0.0;315.9;209.4;;27.38;0.0;0.0;13.9;96437.94
Череповец;2022;0.0;4;57537;40.72;0;0.0;0;0;0.0;0.0;0.0;374.2;159.1;-1304.0;29.37;0.0;0.0;10.5;78768.52
Черкесск;2022;120500.0;1;34071;38.99;0;0.0;0;0;0.0;0.0;0.0;292.5;198.4;-130.0;27.86;0.0;0.0;21.5;35502.89
Черногорск;2022;74300.0;4;0;38.68;0;0.0;0;0;0.0;0.0;0.0;323.8;177.6;;29.05;0.0;0.0;16.9;86197.88
Чита;2022;355000.0;4;53627;36.75;0;0.0;0;0;0.0;0.0;0.0;237.0;196.5;-270.0;23.87;0.0;0.0;15.8;
Шахты;2022;226000.0;3;32845;41.51;0;0.0;0;0;0.0;0.0;0.0;231.8;200.3;-1147.0;28.57;0.0;0.0;10.2;80114.9
Шелехов;2022;45700.0;4;0;38.05;0;0.0;0;0;0.0;0.0;0.0;478.6;186.9;;27.38;0.0;0.0;13.9;96437.94
Щелково;2022;124000.0;2;73908;40.25;0;0.0;0;0;0.0;0.0;0.0;330.0;192.8;-10.0;39.78;0.0;0.0;6.0;167334.69
Электросталь;2022;154000.0;1;54993;40.25;0;0.0;0;0;0.0;0.0;0.0;462.8;189.9;-1258.0;39.78;0.0;0.0;6.0;167334.69
Южно-Сахалинск;2022;204000.0;4;110800;39.18;0;0.0;0;0;0.0;0.0;0.0;279.5;194.1;-1710.0;29.94;0.0;0.0;6.3;104897.87
Якутск;2022;334000.0;3;82260;35.29;0;0.0;0;0;0.0;0.0;0.0;236.0;183.0;421.0;23.84;0.0;0.0;15.2;133851.29
Ялта;2022;76500.0;3;45278;41.57;0;0.0;0;0;0.0;0.0;0.0;166.0;194.5;;19.87;0.0;0.0;14.2;117281.08
Ярославль;2022;593958.0;2;46743;42.05;0;0.0;0;0;0.0;0.0;0.0;489.8;225.1;-1087.0;28.26;0.0;0.0;8.1;82742.48
Ясная Поляна;2022;750.0;3;0;43.75;0;0.0;0;0;0.0;0.0;0.0;377.7;205.6;;33.14;0.0;0.0;9.1;83819.19
Балашиха;2023;526851.0;0;72728;;0;0.0;0;0;0.0;0.0;0.0;414.2;204.3;1843.0;;0.0;0.0;5.5;192218.95
Барнаул;2023;623057.0;0;44781;40.6;0;0.0;0;0;0.0;0.0;0.0;451.8;205.1;-542.0;26.54;0.0;0.0;13.3;114719.4
Владивосток;2023;597237.0;0;75653;40.83;0;0.0;0;0;0.0;0.0;0.0;510.8;196.6;-3656.0;25.74;0.0;0.0;10.0;141879.18
Волгоград;2023;0.0;0;43482;42.14;0;0.0;0;0;0.0;0.0;0.0;302.2;172.7;-1300.0;26.72;0.0;0.0;9.1;98751.83
Воронеж;2023;0.0;0;49378;42.72;0;0.0;0;0;0.0;0.0;0.0;242.3;210.0;-992.0;32.68;0.0;0.0;6.7;95675.39
Екатеринбург;2023;0.0;0;60729;40.27;0;0.0;0;0;0.0;0.0;0.0;292.0;171.0;-2794.0;28.31;0.0;0.0;7.6;113537.2
Ижевск;2023;620591.0;0;48627;39.92;0;0.0;0;0;0.0;0.0;0.0;479.0;203.6;-30.0;25.05;0.0;0.0;8.7;85406.37
Иркутск;2023;611215.0;0;65325;38.64;0;0.0;0;0;0.0;0.0;0.0;508.0;181.8;-4009.0;27.82;0.0;0.0;13.2;114211.15
Казань;2023;0.0;0;56243;40.25;0;0.0;0;0;0.0;0.0;0.0;438.8;180.3;2679.0;27.44;0.0;0.0;4.6;146476.19
Кемерово;2023;549362.0;0;60693;40.57;0;0.0;0;0;0.0;0.0;0.0;497.9;208.1;-2560.0;26.71;0.0;0.0;9.8;108326.51
Краснодар;2023;0.0;0;54103;40.71;0;0.0;0;0;0.0;0.0;0.0;305.6;200.2;16041.0;34.19;0.0;0.0;8.7;140811.71
Красноярск;2023;0.0;0;64991;39.3;0;0.0;0;0;0.0;0.0;0.0;342.2;200.3;9306.0;26.49;0.0;0.0;12.7;110955.51
Махачкала;2023;622660.0;0;37187;33.94;0;0.0;0;0;0.0;0.0;0.0;454.8;225.2;-3369.0;22.56;0.0;0.0;12.8;64392.24
Москва;2023;0.0;0;138000;42.52;0;0.0;0;0;0.0;0.0;0.0;223.5;190.7;41006.0;22.15;0.0;0.0;4.4;268519.79
Набережные Челны;2023;545750.0;0;48013;40.25;0;0.0;0;0;0.0;0.0;0.0;430.7;202.1;-1228.0;27.44;0.0;0.0;4.6;146476.19
Нижний Новгород;2023;0.0;0;58175;42.06;0;0.0;0;0;0.0;0.0;0.0;557.7;164.6;-1670.0;27.58;0.0;0.0;7.2;117733.77
Новокузнецк;2023;533565.0;0;55682;40.57;0;0.0;0;0;0.0;0.0;0.0;476.7;204.6;911.0;26.71;0.0;0.0;9.8;108326.51
Новосибирск;2023;0.0;0;58073;40.27;0;0.0;0;0;0.0;0.0;0.0;186.1;201.2;2040.0;28.92;0.0;0.0;9.4;125455.15
Омск;2023;0.0;0;50949;40.65;0;0.0;0;0;0.0;0.0;0.0;259.2;158.7;-1645.0;27.62;0.0;0.0;10.6;101243.1
Оренбург;2023;539236.0;0;51377;40.64;0;0.0;0;0;0.0;0.0;0.0;451.6;178.6;-1180.0;31.18;0.0;0.0;11.0;75132.95
Пермь;2023;0.0;0;54234;40.08;0;0.0;0;0;0.0;0.0;0.0;299.4;179.2;2485.0;27.6;0.0;0.0;9.8;119311.72
